GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
RNAcentral	URS000006FDD4_9606	Homo sapiens (human) hsa-miR-19a-3p	involved_in	GO:0071221	cellular response to bacterial lipopeptide	ECO:0000314	IDA	PMID:22105995		9606	ARUK-UCL	occurs_in(CL:0000214),occurs_in(UBERON:0007616),occurs_in(UBERON:0001485)	P
RNAcentral	URS000006FDD4_9606	Homo sapiens (human) hsa-miR-19a-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS0000070B1D_9606	Homo sapiens (human) hsa-miR-877-3p	acts_upstream_of	GO:0032691	negative regulation of interleukin-1 beta production	ECO:0000314	IDA	PMID:27542871		9606	ARUK-UCL	occurs_in(CL:0000650)	P
RNAcentral	URS0000070B1D_9606	Homo sapiens (human) hsa-miR-877-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27542871		9606	ARUK-UCL	has_input(UniProtKB:P01584)	F
RNAcentral	URS0000070B1D_9606	Homo sapiens (human) hsa-miR-877-3p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:27542871		9606	ARUK-UCL	has_input(UniProtKB:P01584),occurs_in(CL:0000650)	P
RNAcentral	URS000008931A_9606	Homo sapiens (human) hsa-miR-154-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:24242044		9606	ARUK-UCL	has_input(UniProtKB:O60603)	F
RNAcentral	URS000008931A_9606	Homo sapiens (human) hsa-miR-154-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:24242044		9606	ARUK-UCL	has_input(UniProtKB:O60603)	P
RNAcentral	URS000008DA94_9606	Homo sapiens (human) hsa-miR-200a-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000316	IGI	PMID:28008308	RNAcentral:URS000003E1A9_10090	9606	ARUK-UCL	has_input(UniProtKB:P60484)	P
RNAcentral	URS000008DA94_9606	Homo sapiens (human) hsa-miR-200a-3p	involved_in	GO:0043525	positive regulation of neuron apoptotic process	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000008DA94_10116	9606	ARUK-UCL	part_of(GO:1904646)	P
RNAcentral	URS000008DA94_9606	Homo sapiens (human) hsa-miR-200a-3p	involved_in	GO:1904646	cellular response to amyloid-beta	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS000008DA94_10116	9606	ARUK-UCL	occurs_in(CL:0000540)	P
RNAcentral	URS0000096022_9606	Homo sapiens (human) hsa-miR-22-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25910754		9606	ARUK-UCL	has_input(UniProtKB:Q8NB16)	F
RNAcentral	URS0000096022_9606	Homo sapiens (human) hsa-miR-22-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25910754		9606	ARUK-UCL	has_input(UniProtKB:Q8NB16)	P
RNAcentral	URS0000096022_9606	Homo sapiens (human) hsa-miR-22-3p	involved_in	GO:0060546	negative regulation of necroptotic process	ECO:0000314	IDA	PMID:25910754		9606	ARUK-UCL		P
RNAcentral	URS0000096022_9606	Homo sapiens (human) hsa-miR-22-3p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS0000096022_9606	Homo sapiens (human) hsa-miR-22-3p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00000A07C1_9606	Homo sapiens (human) hsa-let-7d-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00000A33DB_9606	Homo sapiens (human) hsa-miR-127-5p	acts_upstream_of	GO:1905124	negative regulation of glucosylceramidase activity	ECO:0000316	IGI	PMID:25584808	UniProtKB:P04062	9606	ARUK-UCL	occurs_in(CL:0000057)	P
RNAcentral	URS00000A33DB_9606	Homo sapiens (human) hsa-miR-127-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:25584808		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q14108),occurs_in(CL:0000057)	F
RNAcentral	URS00000A33DB_9606	Homo sapiens (human) hsa-miR-127-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25584808		9606	ARUK-UCL	has_input(UniProtKB:Q14108),occurs_in(CL:0000057)	F
RNAcentral	URS00000A33DB_9606	Homo sapiens (human) hsa-miR-127-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25584808		9606	ARUK-UCL	causally_upstream_of(GO:1905124),has_input(UniProtKB:Q14108),occurs_in(CL:0000057)	P
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	acts_upstream_of	GO:0034242	negative regulation of syncytium formation by plasma membrane fusion	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	occurs_in(UBERON:0000319),occurs_in(CL:0000351)	P
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	acts_upstream_of_or_within	GO:0010629	negative regulation of gene expression	ECO:0000314	IDA	PMID:26882547		9606	ARUK-UCL	has_input(UniProtKB:Q9ULV1)	P
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:26882547		9606	ARUK-UCL	has_input(UniProtKB:P01111),part_of(GO:0035195)|has_input(UniProtKB:Q96L34),part_of(GO:0035195)|has_input(UniProtKB:O00750),part_of(GO:0035195)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:P11511),occurs_in(CL:0000351),occurs_in(UBERON:0000319),causally_upstream_of(GO:0034242)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q9NP62),occurs_in(CL:0000351),occurs_in(UBERON:0000319)|part_of(GO:0035195),has_input(UniProtKB:Q13467),occurs_in(CL:0000351),occurs_in(UBERON:0000319)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:26882547		9606	ARUK-UCL	has_input(UniProtKB:P01111)|has_input(UniProtKB:Q96L34)|has_input(UniProtKB:O00750)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	has_input(UniProtKB:P11511),occurs_in(CL:0000351),occurs_in(UBERON:0000319),causally_upstream_of(GO:0034242)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	has_input(UniProtKB:Q9NP62),occurs_in(UBERON:0000319),occurs_in(CL:0000351)|has_input(UniProtKB:Q13467),occurs_in(UBERON:0000319),occurs_in(CL:0000351)	F
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:26882547		9606	ARUK-UCL	has_input(UniProtKB:P01111)|has_input(UniProtKB:Q96L34)|has_input(UniProtKB:O00750)	P
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	has_input(UniProtKB:P11511),occurs_in(CL:0000351),occurs_in(UBERON:0000319),causally_upstream_of(GO:0034242)	P
RNAcentral	URS00000A68B2_9606	Homo sapiens (human) hsa-miR-515-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:27791094		9606	ARUK-UCL	has_input(UniProtKB:Q9NP62),occurs_in(CL:0000351),occurs_in(UBERON:0000319)|has_input(UniProtKB:Q13467),occurs_in(CL:0000351),occurs_in(UBERON:0000319)	P
RNAcentral	URS00000A939F_9606	Homo sapiens (human) hsa-miR-326	acts_upstream_of	GO:1905700	negative regulation of xenobiotic detoxification by transmembrane export across the plasma membrane	ECO:0000314	IDA	PMID:25714665		9606	ARUK-UCL		P
RNAcentral	URS00000A939F_9606	Homo sapiens (human) hsa-miR-326	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:25714665		9606	ARUK-UCL	has_input(UniProtKB:P33527),part_of(GO:0035195)	F
RNAcentral	URS00000A939F_9606	Homo sapiens (human) hsa-miR-326	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25714665		9606	ARUK-UCL	has_input(UniProtKB:P33527)	F
RNAcentral	URS00000A939F_9606	Homo sapiens (human) hsa-miR-326	involved_in	GO:0032410	negative regulation of transporter activity	ECO:0000314	IDA	PMID:25714665		9606	ARUK-UCL	has_input(UniProtKB:P33527),causally_upstream_of(GO:1905700)	P
RNAcentral	URS00000A939F_9606	Homo sapiens (human) hsa-miR-326	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25714665		9606	ARUK-UCL	has_input(UniProtKB:P33527),part_of(GO:0032410),causally_upstream_of(GO:1905700)	P
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:25119742		9606	ARUK-UCL	has_input(UniProtKB:P05067),part_of(GO:0035195)	F
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25119742		9606	ARUK-UCL	has_input(UniProtKB:P05067)	F
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	F
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25119742		9606	ARUK-UCL	has_input(UniProtKB:P05067)	P
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:30451334		9606	ARUK-UCL	has_input(UniProtKB:P04156)	P
RNAcentral	URS00000AA464_9606	Homo sapiens (human) hsa-miR-193b-3p	located_in	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:25119742		9606	ARUK-UCL	part_of(UBERON:0001969)|part_of(UBERON:0001359)	C
RNAcentral	URS00000AD002_9606	Homo sapiens (human) hsa-miR-455-5p	acts_upstream_of	GO:1902430	negative regulation of amyloid-beta formation	ECO:0000314	IDA	PMID:25100943		9606	ARUK-UCL	has_output(UniProtKB:P05067:PRO_0000000093)|has_output(UniProtKB:P05067:PRO_0000000092)	P
RNAcentral	URS00000AD002_9606	Homo sapiens (human) hsa-miR-455-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:25100943		9606	ARUK-UCL	part_of(GO:0035195),has_input(UniProtKB:Q92542),causally_upstream_of(GO:1902430)	F
RNAcentral	URS00000AD002_9606	Homo sapiens (human) hsa-miR-455-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25100943		9606	ARUK-UCL	has_input(UniProtKB:Q92542),causally_upstream_of(GO:1902430)	F
RNAcentral	URS00000AD002_9606	Homo sapiens (human) hsa-miR-455-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25100943		9606	ARUK-UCL	has_input(UniProtKB:Q92542),causally_upstream_of(GO:1902430)	P
RNAcentral	URS00000B1B47_9606	Homo sapiens (human) hsa-miR-378e	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0042742	defense response to bacterium	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL		P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0045649	regulation of macrophage differentiation	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	occurs_in(UBERON:0002371)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	occurs_in(UBERON:0001155)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	occurs_in(UBERON:0002349)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0060547	negative regulation of necrotic cell death	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	occurs_in(UBERON:0002349)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:0090024	negative regulation of neutrophil chemotaxis	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL		P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:1901223	negative regulation of NIK/NF-kappaB signaling	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	part_of(GO:0042742)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	involved_in	GO:2001198	regulation of dendritic cell differentiation	ECO:0000250	ISS	GO_REF:0000024	RNAcentral:URS00000B7E30_10090	9606	ARUK-UCL	occurs_in(UBERON:0002371)	P
RNAcentral	URS00000B7E30_9606	Homo sapiens (human) hsa-miR-223-3p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00000BF7F9_9606	Homo sapiens (human) hsa-miR-4516	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00000C5969_9606	Homo sapiens (human) hsa-miR-383-5p	acts_upstream_of	GO:0032700	negative regulation of interleukin-17 production	ECO:0000305	IC	PMID:31648164	GO:0035195,GO:0032700	9606	ARUK-UCL	has_input(UniProtKB:Q16552)	P
RNAcentral	URS00000C5969_9606	Homo sapiens (human) hsa-miR-383-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:31648164		9606	ARUK-UCL	has_input(UniProtKB:Q16552)	F
RNAcentral	URS00000C5969_9606	Homo sapiens (human) hsa-miR-383-5p	involved_in	GO:0032700	negative regulation of interleukin-17 production	ECO:0000314	IDA	PMID:31648164		9606	ARUK-UCL	has_input(UniProtKB:Q16552)	P
RNAcentral	URS00000C5969_9606	Homo sapiens (human) hsa-miR-383-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:31648164		9606	ARUK-UCL	has_input(UniProtKB:Q16552),part_of(GO:0032700),causally_upstream_of(GO:0032700)	P
RNAcentral	URS00000C5BAA_9606	Homo sapiens (human) hsa-miR-411-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25231602		9606	ARUK-UCL	has_input(UniProtKB:Q14116),part_of(GO:0032701)	F
RNAcentral	URS00000C5BAA_9606	Homo sapiens (human) hsa-miR-411-5p	involved_in	GO:0032701	negative regulation of interleukin-18 production	ECO:0000314	IDA	PMID:25231602		9606	ARUK-UCL		P
RNAcentral	URS00000C5BAA_9606	Homo sapiens (human) hsa-miR-411-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25231602		9606	ARUK-UCL	has_input(UniProtKB:Q14116),part_of(GO:0032701)	P
RNAcentral	URS00000CDD4F_9606	Homo sapiens (human) hsa-miR-4749-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	has_input(UniProtKB:P06858)	F
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	involved_in	GO:0032651	regulation of interleukin-1 beta production	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	regulates_o_occurs_in(CL:0000517)	P
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	involved_in	GO:0032675	regulation of interleukin-6 production	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	regulates_o_occurs_in(CL:0000517)	P
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	involved_in	GO:0032680	regulation of tumor necrosis factor production	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	regulates_o_occurs_in(CL:0000517)	P
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	has_input(UniProtKB:P06858)	P
RNAcentral	URS00000CF1D2_9606	Homo sapiens (human) hsa-miR-361-5p	involved_in	GO:0050727	regulation of inflammatory response	ECO:0000314	IDA	PMID:28444107		9606	ARUK-UCL	regulates_o_occurs_in(CL:0000517)	P
RNAcentral	URS00000D0874_9606	Homo sapiens (human) hsa-miR-1260a	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00000D0BB4_9606	Homo sapiens (human) hsa-miR-3679-5p	part_of	GO:0070062	extracellular exosome	ECO:0000314	IDA	PMID:31926946		9606	ARUK-UCL	produced_by(CL:0000235)	C
RNAcentral	URS00000D0BB4_9606	Homo sapiens (human) hsa-miR-3679-5p	part_of	GO:1903561	extracellular vesicle	ECO:0007005	HDA	PMID:28798470		9606	ARUK-UCL	produced_by(CL:0000182),existence_overlaps(GO:0098586)	C
RNAcentral	URS00000DF6D0_9606	Homo sapiens (human) hsa-miR-135a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:25152461		9606	ARUK-UCL	has_input(UniProtKB:P56817)	F
RNAcentral	URS00000DF6D0_9606	Homo sapiens (human) hsa-miR-135a-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:29331391		9606	ARUK-UCL	has_input(UniProtKB:P09651)	F
RNAcentral	URS00000DF6D0_9606	Homo sapiens (human) hsa-miR-135a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:25152461		9606	ARUK-UCL	has_input(UniProtKB:P56817),occurs_in(CL:0000031)	P
RNAcentral	URS00000DF6D0_9606	Homo sapiens (human) hsa-miR-135a-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:29331391		9606	ARUK-UCL	has_input(UniProtKB:P09651)	P
RNAcentral	URS00000EA063_9606	Homo sapiens (human) hsa-miR-483-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:22101077		9606	ARUK-UCL	has_input(UniProtKB:Q8TEW0),occurs_in(CL:0002563)	P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	acts_upstream_of	GO:0032717	negative regulation of interleukin-8 production	ECO:0000315	IMP	PMID:21343296		9606	ARUK-UCL		P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:20574151		9606	ARUK-UCL	has_input(UniProtKB:P15529)	F
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21343296		9606	ARUK-UCL	has_input(UniProtKB:O43504)	F
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:21343296		9606	ARUK-UCL	has_input(UniProtKB:P10145)	F
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:21343296		9606	ARUK-UCL	has_input(UniProtKB:O43504)	P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:21343296		9606	ARUK-UCL	has_input(UniProtKB:P10145)	P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	involved_in	GO:0035278	miRNA-mediated gene silencing by inhibition of translation	ECO:0000314	IDA	PMID:20574151		9606	ARUK-UCL	has_input(UniProtKB:P15529)	P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	involved_in	GO:0045958	positive regulation of complement activation, alternative pathway	ECO:0000314	IDA	PMID:20574151		9606	ARUK-UCL		P
RNAcentral	URS00000ED701_9606	Homo sapiens (human) hsa-miR-520b-3p	involved_in	GO:2000010	positive regulation of protein localization to cell surface	ECO:0000314	IDA	PMID:20574151		9606	ARUK-UCL	has_input(UniProtKB:P01024)	P
RNAcentral	URS00000F0F49_9606	Homo sapiens (human) hsa-miR-424-5p	enables	GO:0003730	mRNA 3'-UTR binding	ECO:0000314	IDA	PMID:26440600		9606	ARUK-UCL	has_input(UniProtKB:P56817),part_of(GO:0035278)	F
RNAcentral	URS00000F0F49_9606	Homo sapiens (human) hsa-miR-424-5p	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:23724129		9606	ARUK-UCL	has_input(UniProtKB:P78423)	F
RNAcentral	URS00000F0F49_9606	Homo sapiens (human) hsa-miR-424-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:23724129		9606	ARUK-UCL	has_input(UniProtKB:P78423)	P
RNAcentral	URS00000F0F49_9606	Homo sapiens (human) hsa-miR-424-5p	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:26440600		9606	ARUK-UCL	has_input(UniProtKB:P56817)	P
RNAcentral	URS00000F11D1_9606	Homo sapiens (human) microRNA mir-223	enables	GO:1903231	mRNA base-pairing translational repressor activity	ECO:0000314	IDA	PMID:27158353		9606	ARUK-UCL	has_input(UniProtKB:P51617)	F
RNAcentral	URS00000F11D1_9606	Homo sapiens (human) microRNA mir-223	involved_in	GO:0009617	response to bacterium	ECO:0000314	IDA	PMID:27158353		9606	ARUK-UCL	occurs_in(CL:0000235)	P
RNAcentral	URS00000F11D1_9606	Homo sapiens (human) microRNA mir-223	involved_in	GO:0035195	miRNA-mediated gene silencing	ECO:0000314	IDA	PMID:27158353		9606	ARUK-UCL	has_input(UniProtKB:P51617),occurs_in(CL:0000235)	P
